Key,Value
9124,"['Classics', 'Fiction', 'Horror']"
9125,"['Classics', 'Fiction', 'Horror']"
9132,"['History', 'Islam', 'Nonfiction']"
9140,"['Reference', 'Nonfiction', 'dance']"
9141,"['Nonfiction', 'Reference', 'Art']"
9144,"['Fitness', 'Nonfiction', 'Health']"
9148,"['Childrens', 'Nonfiction', 'Picture Books']"
9149,"['Middle Grade', 'Childrens', 'Contemporary']"
9153,"['Picture Books', 'Childrens', 'Fantasy']"
9155,"['Middle Grade', 'Childrens', 'Contemporary']"
9156,"['Nonfiction', 'Reference', 'Art']"
9171,"['Picture Books', 'Childrens', 'picture-books']"
9186,"['Picture Books', 'Childrens', 'children-s-book']"
9216,"['Nonfiction', 'Art', 'owned-books']"
9236,"['Childrens', 'Fiction', 'Young Adult']"
9245,"['Fiction', 'Childrens', 'coulda-been-better']"
9262,"['Books About Books', 'Nonfiction', 'Biography']"
9282,"['Fiction', 'Romance', 'Contemporary']"
9288,"['Fiction', 'Magical Realism', 'Historical Fiction']"
9298,"['Chick Lit', 'Fiction', 'Romance']"
9299,"['Chick Lit', 'Fiction', 'Romance']"
9300,"['Chick Lit', 'Fiction', 'Romance']"
9301,"['Chick Lit', 'Fiction', 'Romance']"
9303,"['Chick Lit', 'Fiction', 'Romance']"
9304,"['Chick Lit', 'Nonfiction', 'Essays']"
9305,"['Chick Lit', 'Fiction', 'Short Stories']"
9325,"['Manga', 'Fantasy', 'Comics']"
9326,"['Manga', 'Fantasy', 'Graphic Novels']"
9327,"['Fiction', 'Magical Realism', 'Historical Fiction']"
9330,"['Fiction', 'Magical Realism', 'Historical Fiction']"
9345,"['Politics', 'Nonfiction', 'History']"
9346,"['Nonfiction', 'Politics', 'Religion']"
9347,"['Biography', 'Nonfiction', 'Memoir']"
9350,"['Nonfiction', 'Biography', 'Politics']"
9351,"['Biography', 'Nonfiction', 'Christian']"
9352,"['Nonfiction', 'Biography', 'Memoir']"
9355,"['Fiction', 'Contemporary', 'Literature']"
9361,"['Fiction', 'Classics', 'Philosophy']"
9362,"['Fiction', 'Classics', 'Philosophy']"
9363,"['Fiction', 'Classics', 'Philosophy']"
9365,"['Fiction', 'Classics', 'Philosophy']"
9370,"['Fiction', 'Humor', 'Literature']"
9376,"['Cookbooks', 'Nonfiction', 'Cooking']"
9386,"['Art', 'Music', 'Nonfiction']"
9409,"['India', 'Fiction', 'Indian Literature']"
9416,"['Chick Lit', 'Fiction', 'Romance']"
9417,"['Chick Lit', 'Fiction', 'Romance']"
9418,"['Chick Lit', 'Fiction', 'Romance']"
9419,"['Chick Lit', 'Fiction', 'Romance']"
9420,"['Chick Lit', 'Fiction', 'Romance']"
9423,"['Chick Lit', 'Fiction', 'Romance']"
9427,"['Nonfiction', 'Biography', 'History']"
9431,"['Fiction', 'universityofchicago', 'favorite-books']"
9435,"['Fiction', 'Short Stories', 'chicago']"
9438,"['Philosophy', 'Classics', 'Nonfiction']"
9439,"['Philosophy', 'Nonfiction', 'Theology']"
9442,"['Classics', 'Fiction', 'Spanish Literature']"
9444,"['Poetry', 'Classics', 'Feminism']"
9454,"['Philosophy', 'Nonfiction', 'Classics']"
9456,"['Philosophy', 'History', 'Psychology']"
9457,"['Philosophy', 'History', 'Nonfiction']"
9462,"['Philosophy', 'Classics', 'Nonfiction']"
9475,"['Fantasy', 'Young Adult', 'Middle Grade']"
9479,"['Mystery', 'Childrens', 'Fiction']"
9484,"['Classics', 'Fiction', 'France']"
9486,"['Theology', 'Religion', 'Nonfiction']"
9487,"['Christian Fiction', 'Christian', 'Fiction']"
9489,"['Historical Romance', 'Romance', 'Historical']"
9490,"['Fiction', 'Poetry', 'Short Stories']"
9491,"['Christian', 'Nonfiction', 'Spirituality']"
9493,"['Theology', 'Nonfiction', 'Sexuality']"
9497,"['Romance', 'Historical', 'Historical Romance']"
9498,"['Spirituality', 'Nonfiction', 'Poetry']"
9501,"['Fiction', 'Coming Of Age', 'LGBT']"
9503,"['Fiction', 'Historical Fiction', 'Asia']"
9506,"['Fiction', 'Historical Fiction', 'Asia']"
9507,"['Biography', 'Nonfiction', 'Literature']"
9512,"['Plays', 'Classics', 'Drama']"
9515,"['History', 'Biography', 'American History']"
9516,"['Graphic Novels', 'Nonfiction', 'Memoir']"
9517,"['Graphic Novels', 'Nonfiction', 'Comics']"
9525,"['Graphic Novels', 'Comics', 'Nonfiction']"
9526,"['Graphic Novels', 'Comics', 'Nonfiction']"
9529,"['Fiction', 'Historical Fiction', 'Mystery']"
9531,"['Fantasy', 'Young Adult', 'Fiction']"
9532,"['Science Fiction', 'Fiction', 'Young Adult']"
9534,"['Science Fiction', 'Fiction', 'Science Fiction Fantasy']"
9538,"['Romance', 'Romantic Suspense', 'Mystery']"
9539,"['Fantasy', 'Fiction', 'Epic Fantasy']"
9540,"['Politics', 'History', 'Nonfiction']"
9542,"['Fantasy', 'Urban Fantasy', 'Magic']"
9544,"['Psychology', 'Nonfiction', 'Philosophy']"
9550,"['Nonfiction', 'Japan', 'Architecture']"
9551,"['Biography', 'Christian', 'Nonfiction']"
9553,"['Paranormal', 'Paranormal Romance', 'Romance']"
9556,"['Short Stories', 'Fiction', 'Japan']"
9557,"['Fiction', 'Japan', 'Japanese Literature']"
9558,"['Fiction', 'Southern', 'Historical Fiction']"
9566,"['Fiction', 'Humor', 'Literature']"
9567,"['Fiction', 'Humor', 'Novels']"
9571,"['Fiction', 'Humor', 'Novels']"
9577,"['Fiction', 'Fantasy', 'Humor']"
9582,"['Fiction', 'Humor', 'Novels']"
9585,"['Fiction', 'Humor', 'Novels']"
9590,"['Fiction', 'Classics', 'Humor']"
9591,"['Fiction', 'Essays', 'Short Stories']"
9592,"['Fiction', 'Classics', 'Historical Fiction']"
9593,"['Fiction', 'Science Fiction', 'Classics']"
9594,"['Fiction', 'Science Fiction', 'Humor']"
9595,"['Fiction', 'Science Fiction', 'Classics']"
9599,"['Nonfiction', 'Writing', 'Essays']"
9602,"['Fiction', 'Essays', 'Short Stories']"
9603,"['Picture Books', 'Fiction', 'Childrens']"
9619,"['Short Stories', 'Science Fiction', 'Fiction']"
9620,"['Fiction', 'Fantasy', 'Science Fiction']"
9622,"['Science Fiction', 'Short Stories', 'Fiction']"
9623,"['Fiction', 'Classics', 'Science Fiction']"
9626,"['Fantasy', 'Horror', 'Fiction']"
9629,"['Writing', 'Nonfiction', 'Essays']"
9632,"['Picture Books', 'Childrens', 'Fiction']"
9633,"['Science Fiction', 'Graphic Novels', 'Comics']"
9635,"['Biography', 'Nonfiction', 'Biography Memoir']"
9638,"['Short Stories', 'Fiction', 'Science Fiction']"
9639,"['Essays', 'Nonfiction', 'Politics']"
9646,"['History', 'Nonfiction', 'Politics']"
9648,"['Fiction', 'Classics', 'Literature']"
9652,"['Essays', 'Fiction', 'Literature']"
9657,"['Fiction', 'Novels', 'Romance']"
9666,"['Fiction', 'Romance', 'Novels']"
9677,"['Fiction', 'Historical Fiction', 'Erotica']"
9681,"['Fiction', 'Historical Fiction', 'Romance']"
9696,"['Plays', 'filipino-authors', 'plays']"
9704,"['History', 'Nonfiction', 'Politics']"
9712,"['Fiction', 'Classics', 'Historical Fiction']"
9713,"['Fiction', 'Classics', 'Historical Fiction']"
9714,"['Fiction', 'Classics', 'Literature']"
9717,"['Fiction', 'Classics', 'Philosophy']"
9723,"['Fiction', 'Historical Fiction', 'Canada']"
9735,"['Science Fiction', 'Fiction', 'Fantasy']"
9739,"['Science Fiction', 'Fiction', 'Fantasy']"
9742,"['Nonfiction', 'Politics', 'Biography']"
9746,"['History', 'Biography', 'China']"
9755,"['China', 'Nonfiction', 'Travel']"
9763,"['Nonfiction', 'History', 'China']"
9767,"['Fantasy', 'Fairy Tales', 'Fiction']"
9784,"['Classics', 'Fiction', 'Literature']"
9786,"['Psychology', 'Self Help', 'Nonfiction']"
9787,"['Psychology', 'Nonfiction', 'Self Help']"
9789,"['Nonfiction', 'Travel', 'Memoir']"
9791,"['Nonfiction', 'Travel', 'Memoir']"
9802,"['Pulp', 'Science Fiction', 'Pulp Adventure']"
9806,"['Fiction', 'Italian Literature', 'Classics']"
9811,"['Fiction', 'Short Stories', 'Italian Literature']"
9816,"['Short Stories', 'Fiction', 'Canada']"
9828,"['True Crime', 'Biography', 'Nonfiction']"
9832,"['Short Stories', 'Fiction', 'Japan']"
9833,"['Short Stories', 'Fiction', 'Japan']"
9838,"['Nonfiction', 'Biography', 'Memoir']"
9840,"['Iran', 'Nonfiction', 'Memoir']"
9841,"['Economics', 'Nonfiction', 'Politics']"
9863,"['Film', 'Nonfiction', 'Essays']"
9864,"['Fiction', 'Magical Realism', 'India']"
9866,"['Fiction', 'Magical Realism', 'Classics']"
9873,"['Fiction', 'Classics', 'Literature']"
9875,"['Fiction', 'Fantasy', 'Science Fiction']"
9897,"['Short Stories', 'Fiction', 'Contemporary']"
9903,"['Fiction', 'Novels', 'Literature']"
9904,"['Poetry', 'Religion', 'america-canada']"
9908,"['Fiction', 'Historical Fiction', 'Novels']"
9913,"['Fiction', 'Contemporary', 'Horror']"
9922,"['Fiction', 'Classics', 'Romance']"
9923,"['Fiction', 'Classics', 'Literature']"
9924,"['Fiction', 'Short Stories', 'Classics']"
9931,"['Travel', 'Africa', 'Nonfiction']"
9936,"['Fiction', 'Science Fiction', 'Plays']"
9957,"['Fiction', 'Contemporary', 'British Literature']"
9975,"['Fiction', 'Classics', 'German Literature']"
9981,"['Classics', 'Fiction', 'Philosophy']"
10000,"['Fiction', 'Japanese Literature', 'Japan']"
10009,"['Classics', 'Fiction', 'German Literature']"
10023,"['Classics', 'Fiction', 'German Literature']"
10033,"['Philosophy', 'Nonfiction', 'Classics']"
10055,"['Nonfiction', 'Biography', 'True Crime']"
10058,"['History', 'Nonfiction', 'Military Fiction']"
10075,"['Fantasy', 'Fiction', 'Young Adult']"
10080,"['History', 'Nonfiction', 'Biography']"
10096,"['History', 'Nonfiction', 'Biography']"
10097,"['History', 'Nonfiction', 'Biography']"
10107,"['History', 'Nonfiction', 'Tudor Period']"
10108,"['Historical Fiction', 'Fiction', 'Historical']"
10112,"['Plays', 'Classics', 'Drama']"
10115,"['Historical Fiction', 'Fiction', 'Historical']"
10118,"['Picture Books', 'Childrens', 'Fantasy']"
10126,"['Biography', 'Nonfiction', 'Memoir']"
10134,"['Short Stories', 'Fiction', 'Japan']"
10147,"['Classics', 'Mystery', 'Fiction']"
10165,"['Nonfiction', 'Psychology', 'Science']"
10172,"['Humor', 'Fiction', 'Comedy']"
10173,"['Plays', 'Humor', 'Nonfiction']"
10204,"['Poetry', 'Poland', 'Polish Literature']"
10206,"['Poetry', 'Poland', 'Polish Literature']"
10208,"['Poetry', 'Poland', 'Polish Literature']"
10215,"['Historical Fiction', 'Fiction', 'India']"
10217,"['Mystery', 'Historical Fiction', 'India']"
10221,"['Mystery', 'Fiction', 'Germany']"
10222,"['Historical Fiction', 'Fiction', 'India']"
10224,"['India', 'Biography', 'Nonfiction']"
10232,"['Nonfiction', 'Anthropology', 'Medicine']"
10233,"['Nonfiction', 'Medicine', 'Science']"
10235,"['Nonfiction', 'Biography', 'Medicine']"
10238,"['Science', 'Philosophy', 'Nonfiction']"
10285,"['Religion', 'Nonfiction', 'History']"
10289,"['Religion', 'Nonfiction', 'Textbooks']"
10308,"['Westerns', 'Historical Fiction', 'Fiction']"
10324,"['Memoir', 'Nonfiction', '100-by-40']"
10347,"['Animals', 'Picture Books', 'Fiction']"
10372,"['Fiction', 'Young Adult', 'Classics']"
10382,"['Nonfiction', 'Biography', 'Memoir']"
10403,"['Doctor Who', 'Science Fiction', 'Fiction']"
10404,"['Doctor Who', 'Fiction', 'Fantasy']"
10405,"['Doctor Who', 'Science Fiction', 'Fiction']"
10412,"['Nonfiction', 'Self Help', 'Chick Lit']"
10416,"['Cookbooks', 'Cooking', 'Food']"
10417,"['Picture Books', 'Childrens', 'Emotion']"
10429,"['History', 'Nonfiction', 'Politics']"
10456,"['Childrens', 'Fiction', 'Middle Grade']"
10464,"['Health', 'Nutrition', 'Food']"
10471,"['Cookbooks', 'Food', 'Health']"
10474,"['Nonfiction', 'Memoir', 'Essays']"
10500,"['Nonfiction', 'Parenting', 'donalds-are-trumps']"
10514,"['Nonfiction', 'Philosophy', 'Essays']"
10517,"['Essays', 'Nonfiction', 'Humor']"
10518,"['Philosophy', 'Nonfiction', 'Semiotics']"
10519,"['Art', 'History', 'Nonfiction']"
10525,"['Nonfiction', 'Linguistics', 'Language']"
10528,"['Philosophy', 'Nonfiction', 'Semiotics']"
10529,"['Nonfiction', 'Books About Books', 'Photography']"
10534,"['Classics', 'Nonfiction', 'Philosophy']"
10536,"['Business', 'Management', 'Leadership']"
10537,"['Classics', 'Nonfiction', 'Philosophy']"
10539,"['Travel', 'Nonfiction', 'Humor']"
10541,"['Nonfiction', 'History', 'Language']"
10545,"['Classics', 'Fiction', 'Literature']"
10546,"['Fantasy', 'Adventure', 'Childrens']"
10552,"['Nonfiction', 'Own', 'Humor']"
10559,"['Classics', 'Fiction', 'Historical Fiction']"
10561,"['Classics', 'Fiction', 'Historical Fiction']"
10562,"['Classics', 'Fiction', 'Historical Fiction']"
10563,"['Classics', 'Fiction', 'Historical Fiction']"
10566,"['Horror', 'Fiction', 'Fantasy']"
10568,"['Cookbooks', 'Cooking', 'Food']"
10570,"['Young Adult', 'Fiction', 'Humor']"
10572,"['Fantasy', 'Fiction', 'Epic Fantasy']"
10574,"['Mystery', 'Fiction', 'Horror']"
10575,"['Horror', 'Fiction', 'Audiobook']"
10579,"['Horror', 'Short Stories', 'Fiction']"
10581,"['Horror', 'Fiction', 'Thriller']"
10583,"['Horror', 'Fiction', 'Thriller']"
10585,"['Horror', 'Fiction', 'Fantasy']"
10586,"['Horror', 'Short Stories', 'Fiction']"
10587,"['Horror', 'Short Stories', 'Fiction']"
10593,"['Horror', 'Fiction', 'Thriller']"
10594,"['Nonfiction', 'Biography', 'books-about-books']"
10597,"['Horror', '2014-rc', 'just-4-thought']"
10599,"['Horror', 'Short Stories', 'Fiction']"
10603,"['Horror', 'Fiction', 'Thriller']"
10605,"['Horror', 'Fiction', 'Thriller']"
10607,"['Horror', 'Fantasy', 'Fiction']"
10612,"['Horror', 'Nonfiction', 'Reference']"
10613,"['Horror', 'Short Stories', 'Fiction']"
10614,"['Horror', 'Fiction', 'Thriller']"
10617,"['Horror', 'Fiction', 'Short Stories']"
10620,"['Horror', 'Fiction', 'Thriller']"
10622,"['Horror', 'Fiction', 'Thriller']"
10624,"['Horror', 'Fiction', 'Short Stories']"
10629,"['Horror', 'Fiction', 'Thriller']"
10631,"['Business', 'Biography', 'Nonfiction']"
10638,"['Science', 'Physics', 'Nonfiction']"
10639,"['Psychology', 'Nonfiction', 'Business']"
10654,"['Sports', 'Nonfiction', 'Baseball']"
10655,"['Politics', 'Nonfiction', 'History']"
10656,"['Nonfiction', 'Business', 'Technology']"
10662,"['Travel', 'Nonfiction', 'History']"
10663,"['Theology', 'Christian', 'History']"
10666,"['Travel', 'Nonfiction', 'History']"
10669,"['Finance', 'Business', 'Nonfiction']"
10670,"['Finance', 'Business', 'Nonfiction']"
10686,"['Picture Books', 'picture-books', 'children-s-easy-chapters']"
10687,"['History', 'Nonfiction', 'Audiobook']"
10689,"['Nonfiction', 'History', 'True Crime']"
10691,"['Fiction', 'Historical Fiction', 'Fantasy']"
10698,"['Classics', 'Fiction', 'India']"
10701,"['Historical Fiction', 'Fiction', 'War']"
10711,"['Fiction', 'Historical Fiction', 'Humor']"
10712,"['Fiction', 'Historical Fiction', 'Literature']"
10713,"['Fiction', 'Classics', 'Humor']"
10714,"['Fiction', 'Humor', 'Classics']"
10718,"['Fiction', 'Classics', 'Literature']"
10732,"['Graphic Novels', 'Comics', 'Graphic Novels Comics']"
10739,"['Fiction', 'Classics', 'Literature']"
10750,"['Fantasy', 'Fiction', 'Adult']"
10751,"['Fantasy', 'Fiction', 'Adult']"
10756,"['History', 'Nonfiction', 'Russia']"
10757,"['Fiction', 'Mystery', 'Crime']"
10765,"['Travel', 'Fiction', 'France']"
10767,"['France', 'Language', 'Reference']"
10770,"['France', 'Language', 'Nonfiction']"
10772,"['Fiction', 'Humor', 'Southern']"
10776,"['Fiction', 'Classics', 'Africa']"
10778,"['Fiction', 'Classics', 'Literature']"
10780,"['Biography', 'Nonfiction', 'History']"
10783,"['Fiction', 'Crime', 'Mystery']"
10785,"['Nonfiction', 'Journalism', 'Classics']"
10787,"['Biography', 'Nonfiction', 'History']"
10789,"['Biography', 'Nonfiction', 'Biography Memoir']"
10792,"['Fantasy', 'Young Adult', 'Science Fiction']"
10796,"['Classics', 'Fiction', 'Historical Fiction']"
10797,"['Classics', 'Fiction', 'Historical Fiction']"
10801,"['Fiction', 'Historical Fiction', 'Classics']"
10802,"['History', 'Nonfiction', 'Biography']"
10804,"['Short Stories', 'Fiction', 'American']"
10805,"['Fiction', 'Literary Fiction', 'Classics']"
10806,"['Essays', 'Nonfiction', 'Nature']"
10808,"['Biography', 'Nonfiction', 'History']"
10810,"['Nonfiction', 'Essays', 'Biography']"
10814,"['Nonfiction', 'New York', 'Essays']"
10826,"['Classics', 'Fiction', 'Childrens']"
10832,"['Classics', 'Fiction', 'Childrens']"
10836,"['Biography', 'History', 'Nonfiction']"
10846,"['Historical Fiction', 'Fiction', 'Adult Fiction']"
10853,"['Nonfiction', 'Travel', 'Adventure']"
10863,"['Fiction', 'Urban', 'aoc']"
10867,"['Fiction', 'Humor', 'Comedy']"
10873,"['Fiction', 'Romance', 'Contemporary']"
10877,"['Nonfiction', 'Journalism', 'Politics']"
10879,"['Biography', 'Nonfiction', 'Memoir']"
10880,"['Nonfiction', 'Biography', 'Journalism']"
10884,"['Biography', 'Nonfiction', 'Science']"
10885,"['History', 'Biography', 'Nonfiction']"
10887,"['Biography', 'History', 'Politics']"
10890,"['Nonfiction', 'Memoir', 'Spirituality']"
10894,"['Romance', 'Chick Lit', 'Contemporary']"
10895,"['Chick Lit', 'Fiction', 'Short Stories']"
10897,"['Chick Lit', 'Fiction', 'Romance']"
10906,"['Post Apocalyptic', 'Science Fiction', 'post-apocalyptic']"
10907,"['Nonfiction', 'Biography', 'Memoir']"
10908,"['Fiction', 'Contemporary', 'Chick Lit']"
10909,"['Fiction', 'Contemporary', 'Chick Lit']"
10910,"['Fiction', 'Contemporary', 'Chick Lit']"
10912,"['Fiction', 'Contemporary', 'Chick Lit']"
10914,"['Fiction', 'Contemporary', 'Chick Lit']"
10915,"['Fiction', 'Contemporary', 'Chick Lit']"
10916,"['Fiction', 'Romance', 'Contemporary']"
10917,"['Fiction', 'Contemporary', 'Chick Lit']"
10920,"['Historical Fiction', 'Fiction', 'Historical']"
10921,"['Poetry', 'Buddhism', 'China']"
10929,"['Fiction', 'Inspirational', 'Contemporary']"
10932,"['Biography', 'Nonfiction', 'autobiography']"
10939,"['Childrens', 'Picture Books', 'Family']"
10951,"['Mystery', 'Fiction', 'Thriller']"
10964,"['Historical Fiction', 'Romance', 'Fantasy']"
10965,"['Historical Fiction', 'Romance', 'Fantasy']"
10966,"['Star Wars', 'Graphic Novels', 'Comics']"
10967,"['Historical Fiction', 'Romance', 'Fantasy']"
10969,"['Historical Fiction', 'Romance', 'Fantasy']"
10970,"['Science Fiction', 'Fiction', '40k']"
10972,"['Science Fiction', 'Post Apocalyptic', 'apocalyptic-dystopian']"
10973,"['Post Apocalyptic', 'Science Fiction', 'Fiction']"
10974,"['Classics', 'Fiction', 'Literature']"
10976,"['Fiction', 'American', 'Classics']"
10979,"['Fiction', 'Classics', 'Literature']"
10980,"['Fiction', 'American', 'Literature']"
10982,"['Short Stories', 'Fiction', 'Classics']"
10984,"['Fiction', 'Classics', 'Short Stories']"
10985,"['Fiction', 'Classics', 'American']"
10987,"['Historical Fiction', 'Romance', 'Fantasy']"
10988,"['Historical Fiction', 'Romance', 'Fantasy']"
10989,"['Historical Fiction', 'Fiction', 'Time Travel']"
10990,"['Historical Fiction', 'Fiction', 'Historical']"
10992,"['Historical Fiction', 'Romance', 'Fantasy']"
10993,"['Fiction', 'Mystery', 'Historical Fiction']"
10996,"['Parenting', 'Nonfiction', '2014-books']"
11000,"['Buddhism', 'Spirituality', 'Nonfiction']"
11002,"['Sports', 'Baseball', 'Nonfiction']"
11003,"['Mystery', 'Fiction', 'Humor']"
11005,"['Historical Fiction', 'Fiction', 'Fantasy']"
11006,"['Fiction', 'Classics', 'Poetry']"
11012,"['Classics', 'Fiction', 'Short Stories']"
11013,"['Fiction', 'Classics', 'Literature']"
11016,"['Classics', 'Fiction', 'Romance']"
11019,"['Classics', 'Fiction', 'Romance']"
11021,"['Classics', '19th Century', 'Fiction']"
11022,"['Historical Fiction', 'Fiction', 'Adventure']"
11026,"['Classics', 'Fiction', 'Historical Fiction']"
11031,"['Mystery', 'Fiction', 'Historical Fiction']"
11033,"['Fiction', 'Mystery', 'Spain']"
11036,"['Fiction', 'Erotica', 'Short Stories']"
11037,"['Biography', 'Nonfiction', 'Memoir']"
11038,"['Nonfiction', 'Memoir', 'Biography']"
11043,"['Fiction', 'Poetry', 'Erotica']"
11044,"['Nonfiction', 'Biography', 'Memoir']"
11045,"['Fiction', 'Classics', 'Literary Fiction']"
11047,"['Nonfiction', 'Childrens', 'Humor']"
11048,"['Mountaineering', 'Nonfiction', 'Adventure']"
11069,"['Cookbooks', 'Childrens', 'Cooking']"
11071,"['Short Stories', 'Fiction', 'Fantasy']"
11075,"['Crime', 'Humor', 'Fiction']"
11077,"['Travel', 'Nonfiction', 'Humor']"
11089,"['Parenting', 'Nonfiction', 'Education']"
